# B, V
1.354800000000000004e+01 1.318900000000000006e+01
1.614900000000000091e+01 1.545199999999999996e+01
1.611100000000000065e+01 1.517200000000000060e+01
1.289700000000000024e+01 1.259900000000000020e+01
1.675399999999999778e+01 1.605399999999999849e+01
1.453100000000000058e+01 1.390000000000000036e+01
1.417200000000000060e+01 1.375300000000000011e+01
1.588599999999999923e+01 1.537899999999999956e+01
1.496700000000000053e+01 1.451299999999999990e+01
1.400000000000000000e+01 1.353599999999999959e+01
1.694400000000000261e+01 1.609700000000000131e+01
1.481700000000000017e+01 1.437800000000000011e+01
1.412199999999999989e+01 1.370299999999999940e+01
1.239999999999999858e+01 1.207799999999999940e+01
1.491500000000000092e+01 1.446000000000000085e+01
1.632900000000000063e+01 1.567900000000000027e+01
1.553599999999999959e+01 1.500099999999999945e+01
1.667600000000000193e+01 1.594800000000000040e+01
1.354400000000000048e+01 1.313799999999999990e+01
1.645100000000000051e+01 1.557499999999999929e+01
1.581099999999999994e+01 1.527599999999999980e+01
1.528299999999999947e+01 1.465799999999999947e+01
1.617399999999999949e+01 1.554899999999999949e+01
1.666199999999999903e+01 1.579899999999999949e+01
1.637500000000000000e+01 1.567500000000000071e+01
1.591999999999999993e+01 1.532699999999999996e+01
1.549499999999999922e+01 1.493999999999999950e+01
1.510299999999999976e+01 1.455899999999999928e+01
1.501999999999999957e+01 1.446100000000000030e+01
1.548700000000000010e+01 1.493999999999999950e+01
1.622700000000000031e+01 1.559200000000000053e+01
1.632400000000000162e+01 1.566600000000000037e+01
1.387199999999999989e+01 1.348900000000000077e+01
1.642299999999999827e+01 1.572199999999999953e+01
1.701399999999999935e+01 1.607499999999999929e+01
1.493799999999999883e+01 1.445299999999999940e+01
1.621099999999999852e+01 1.558399999999999963e+01
1.622100000000000009e+01 1.561200000000000010e+01
1.657000000000000028e+01 1.586200000000000010e+01
1.580199999999999960e+01 1.504800000000000004e+01
1.597199999999999953e+01 1.530599999999999916e+01
1.657700000000000173e+01 1.583500000000000085e+01
1.568900000000000006e+01 1.515300000000000047e+01
1.553899999999999970e+01 1.503299999999999947e+01
1.566300000000000026e+01 1.500500000000000078e+01
1.380700000000000038e+01 1.339000000000000057e+01
1.481400000000000006e+01 1.438100000000000023e+01
1.461800000000000033e+01 1.372700000000000031e+01
1.371499999999999986e+01 1.331199999999999939e+01
1.351099999999999923e+01 1.311899999999999977e+01
1.288499999999999979e+01 1.250399999999999956e+01
1.494499999999999851e+01 1.446599999999999930e+01
1.583599999999999852e+01 1.527699999999999925e+01
1.493299999999999983e+01 1.403100000000000058e+01
1.534000000000000163e+01 1.481900000000000084e+01
1.694400000000000261e+01 1.599200000000000088e+01
1.323599999999999888e+01 1.286299999999999955e+01
1.338899999999999935e+01 1.304199999999999982e+01
1.573399999999999999e+01 1.518699999999999939e+01
1.582799999999999940e+01 1.527200000000000024e+01
1.256099999999999994e+01 1.223799999999999955e+01
1.650199999999999889e+01 1.581799999999999962e+01
1.500500000000000078e+01 1.448700000000000010e+01
1.489700000000000024e+01 1.440600000000000058e+01
1.467600000000000016e+01 1.416699999999999982e+01
1.405199999999999960e+01 1.363100000000000023e+01
1.528299999999999947e+01 1.478299999999999947e+01
1.628600000000000136e+01 1.563700000000000045e+01
9.638999999999999346e+00 9.414999999999999147e+00
1.431499999999999950e+01 1.393599999999999994e+01
1.633699999999999974e+01 1.569999999999999929e+01
1.127899999999999991e+01 1.101699999999999946e+01
1.637999999999999901e+01 1.550799999999999912e+01
1.612300000000000111e+01 1.547799999999999976e+01
1.110599999999999987e+01 1.089799999999999969e+01
1.585399999999999920e+01 1.528899999999999970e+01
1.357299999999999862e+01 1.309399999999999942e+01
1.541900000000000048e+01 1.481900000000000084e+01
1.607100000000000151e+01 1.532000000000000028e+01
1.606800000000000139e+01 1.528800000000000026e+01
1.395199999999999996e+01 1.356400000000000006e+01
1.643999999999999773e+01 1.574499999999999922e+01
1.164600000000000080e+01 1.135500000000000043e+01
1.584900000000000020e+01 1.491200000000000081e+01
1.533999999999999986e+01 1.485399999999999920e+01
1.523200000000000109e+01 1.476200000000000045e+01
1.493699999999999939e+01 1.445800000000000018e+01
1.630399999999999849e+01 1.564199999999999946e+01
1.141199999999999903e+01 1.110299999999999976e+01
1.626999999999999957e+01 1.537199999999999989e+01
1.604899999999999949e+01 1.471599999999999930e+01
1.588100000000000023e+01 1.538400000000000034e+01
1.028500000000000014e+01 1.002299999999999969e+01
1.681700000000000017e+01 1.598900000000000077e+01
1.690599999999999881e+01 1.597899999999999920e+01
1.648300000000000054e+01 1.573300000000000054e+01
1.559299999999999997e+01 1.506499999999999950e+01
1.659600000000000009e+01 1.575999999999999979e+01
1.548099999999999987e+01 1.493699999999999939e+01
1.594500000000000028e+01 1.446199999999999974e+01
1.449599999999999866e+01 1.408799999999999919e+01
1.441100000000000136e+01 1.399200000000000088e+01
1.654299999999999926e+01 1.532199999999999918e+01
1.627100000000000080e+01 1.531000000000000050e+01
1.553200000000000003e+01 1.496000000000000085e+01
1.627100000000000080e+01 1.555199999999999960e+01
1.684400000000000119e+01 1.601000000000000156e+01
1.356300000000000061e+01 1.308999999999999986e+01
1.311700000000000088e+01 1.266600000000000037e+01
1.245400000000000063e+01 1.199600000000000044e+01
1.417600000000000016e+01 1.362199999999999989e+01
1.306400000000000006e+01 1.257099999999999973e+01
1.542399999999999949e+01 1.480499999999999972e+01
1.426500000000000057e+01 1.369500000000000028e+01
1.632300000000000040e+01 1.560500000000000043e+01
1.691499999999999915e+01 1.609600000000000009e+01
1.687699999999999889e+01 1.611299999999999955e+01
1.577199999999999847e+01 1.516499999999999915e+01
1.683800000000000097e+01 1.602700000000000102e+01
1.693200000000000216e+01 1.610900000000000176e+01
1.530100000000000016e+01 1.468500000000000050e+01
1.502999999999999936e+01 1.448199999999999932e+01
1.653200000000000003e+01 1.579400000000000048e+01
1.591300000000000026e+01 1.517600000000000016e+01
1.441000000000000014e+01 1.380700000000000038e+01
1.005199999999999960e+01 9.558999999999999275e+00
1.582600000000000051e+01 1.518599999999999994e+01
1.681799999999999784e+01 1.582499999999999929e+01
1.466500000000000092e+01 1.361400000000000077e+01
1.526299999999999990e+01 1.468800000000000061e+01
1.461299999999999955e+01 1.408600000000000030e+01
1.673300000000000054e+01 1.612500000000000000e+01
1.610999999999999943e+01 1.545500000000000007e+01
1.601699999999999946e+01 1.524600000000000044e+01
1.605099999999999838e+01 1.524399999999999977e+01
1.030199999999999960e+01 9.964999999999999858e+00
1.604299999999999926e+01 1.537400000000000055e+01
1.507699999999999996e+01 1.443299999999999983e+01
1.475000000000000000e+01 1.426299999999999990e+01
1.171700000000000053e+01 1.129499999999999993e+01
1.583000000000000007e+01 1.507900000000000063e+01
1.545699999999999896e+01 1.490499999999999936e+01
1.510599999999999987e+01 1.444200000000000017e+01
1.514799999999999969e+01 1.454100000000000037e+01
1.598300000000000054e+01 1.532900000000000063e+01
1.476399999999999935e+01 1.420299999999999940e+01
1.407499999999999929e+01 1.354299999999999926e+01
1.552399999999999913e+01 1.490199999999999925e+01
1.605999999999999872e+01 1.535599999999999987e+01
1.338700000000000045e+01 1.293599999999999994e+01
1.647400000000000020e+01 1.561599999999999966e+01
1.676300000000000168e+01 1.586100000000000065e+01
1.651399999999999935e+01 1.578899999999999970e+01
1.621499999999999986e+01 1.552800000000000047e+01
1.684100000000000108e+01 1.597499999999999964e+01
1.153299999999999947e+01 1.100300000000000011e+01
1.425299999999999834e+01 1.377399999999999913e+01
1.477299999999999969e+01 1.383000000000000007e+01
1.512199999999999989e+01 1.455199999999999960e+01
1.583100000000000129e+01 1.523600000000000065e+01
1.699399999999999977e+01 1.605499999999999972e+01
1.567699999999999960e+01 1.502699999999999925e+01
1.663200000000000145e+01 1.591600000000000037e+01
1.607199999999999918e+01 1.514700000000000024e+01
1.568700000000000117e+01 1.507900000000000063e+01
1.609499999999999886e+01 1.544299999999999962e+01
1.523300000000000054e+01 1.473300000000000054e+01
1.252599999999999980e+01 1.212599999999999945e+01
1.606600000000000250e+01 1.456900000000000084e+01
1.370899999999999963e+01 1.321599999999999930e+01
1.609199999999999875e+01 1.545100000000000051e+01
1.486999999999999922e+01 1.405599999999999916e+01
1.311500000000000021e+01 1.280199999999999960e+01
1.538499999999999979e+01 1.480700000000000038e+01
1.269599999999999973e+01 1.227699999999999925e+01
1.344999999999999929e+01 1.297899999999999920e+01
1.260100000000000087e+01 1.220400000000000063e+01
1.523399999999999999e+01 1.462100000000000044e+01
1.528800000000000026e+01 1.473300000000000054e+01
1.525300000000000011e+01 1.466799999999999926e+01
1.686400000000000077e+01 1.591900000000000048e+01
1.496700000000000053e+01 1.434299999999999997e+01
1.487699999999999889e+01 1.402699999999999925e+01
1.678999999999999915e+01 1.600300000000000011e+01
1.256799999999999962e+01 1.216999999999999993e+01
1.336400000000000077e+01 1.297100000000000009e+01
1.533099999999999952e+01 1.481199999999999939e+01
1.412900000000000134e+01 1.365900000000000070e+01
1.571799999999999997e+01 1.511800000000000033e+01
1.635699999999999932e+01 1.571000000000000085e+01
1.645100000000000051e+01 1.576500000000000057e+01
1.375900000000000034e+01 1.337899999999999956e+01
1.492999999999999972e+01 1.447400000000000020e+01
1.671399999999999864e+01 1.597400000000000020e+01
1.474199999999999910e+01 1.427999999999999936e+01
1.494100000000000072e+01 1.447000000000000064e+01
1.653099999999999881e+01 1.579499999999999993e+01
1.362500000000000000e+01 1.317999999999999972e+01
1.438799999999999990e+01 1.395100000000000051e+01
1.584900000000000020e+01 1.524099999999999966e+01
1.509999999999999964e+01 1.459600000000000009e+01
1.340300000000000047e+01 1.301500000000000057e+01
1.578299999999999947e+01 1.510699999999999932e+01
1.303499999999999837e+01 1.255599999999999916e+01
1.544699999999999918e+01 1.486599999999999966e+01
1.685200000000000031e+01 1.593699999999999939e+01
1.139499999999999957e+01 1.101099999999999923e+01
1.391899999999999871e+01 1.348199999999999932e+01
1.450600000000000023e+01 1.397600000000000087e+01
9.454000000000000625e+00 9.038000000000000256e+00
8.871999999999999886e+00 8.477000000000000313e+00
1.418500000000000050e+01 1.371400000000000041e+01
9.679000000000000270e+00 9.285999999999999588e+00
1.064899999999999913e+01 1.022899999999999920e+01
1.309500000000000064e+01 1.271499999999999986e+01
1.632799999999999940e+01 1.552999999999999936e+01
1.013400000000000034e+01 9.820000000000000284e+00
1.626599999999999824e+01 1.562899999999999956e+01
1.563900000000000112e+01 1.502800000000000047e+01
7.019000000000000128e+00 6.567000000000000171e+00
1.494300000000000139e+01 1.443800000000000061e+01
1.144100000000000072e+01 1.111100000000000065e+01
1.579700000000000060e+01 1.519800000000000040e+01
1.409900000000000020e+01 1.363100000000000023e+01
1.521099999999999852e+01 1.468099999999999916e+01
1.529100000000000037e+01 1.474300000000000033e+01
1.396299999999999919e+01 1.350000000000000000e+01
1.448799999999999955e+01 1.401299999999999990e+01
1.683999999999999986e+01 1.603800000000000026e+01
1.152899999999999991e+01 1.117800000000000082e+01
1.380999999999999872e+01 1.336999999999999922e+01
1.082300000000000040e+01 1.047000000000000064e+01
1.429100000000000037e+01 1.381900000000000084e+01
1.647700000000000031e+01 1.574699999999999989e+01
1.461999999999999922e+01 1.413299999999999912e+01
1.481600000000000072e+01 1.433000000000000007e+01
1.088300000000000090e+01 1.035200000000000031e+01
1.619600000000000151e+01 1.549900000000000055e+01
1.475000000000000000e+01 1.417399999999999949e+01
1.662199999999999989e+01 1.586599999999999966e+01
1.671399999999999864e+01 1.562199999999999989e+01
1.551900000000000013e+01 1.492200000000000060e+01
9.757000000000001450e+00 9.390000000000000568e+00
1.501499999999999879e+01 1.441799999999999926e+01
1.701500000000000057e+01 1.618700000000000117e+01
1.170599999999999952e+01 1.132499999999999929e+01
1.514299999999999891e+01 1.465199999999999925e+01
1.659099999999999753e+01 1.585399999999999920e+01
1.692300000000000182e+01 1.600000000000000000e+01
1.680499999999999972e+01 1.587800000000000011e+01
1.384600000000000009e+01 1.343500000000000050e+01
1.219100000000000072e+01 1.184600000000000009e+01
1.321100000000000030e+01 1.278500000000000014e+01
1.558699999999999974e+01 1.493900000000000006e+01
1.488999999999999879e+01 1.338299999999999912e+01
1.454699999999999882e+01 1.403999999999999915e+01
1.231099999999999994e+01 1.190399999999999991e+01
1.482099999999999973e+01 1.432099999999999973e+01
1.488700000000000045e+01 1.438499999999999979e+01
1.557799999999999940e+01 1.500699999999999967e+01
1.477399999999999913e+01 1.383399999999999963e+01
1.442200000000000060e+01 1.394100000000000072e+01
1.430499999999999972e+01 1.383000000000000007e+01
1.553999999999999915e+01 1.495899999999999963e+01
1.508399999999999963e+01 1.453999999999999915e+01
1.690800000000000125e+01 1.607900000000000063e+01
1.339600000000000080e+01 1.294200000000000017e+01
1.457499999999999929e+01 1.408300000000000018e+01
7.203000000000000291e+00 6.700000000000000178e+00
1.595699999999999896e+01 1.538199999999999967e+01
1.507699999999999996e+01 1.355000000000000071e+01
1.633399999999999963e+01 1.560500000000000043e+01
1.631899999999999906e+01 1.523399999999999999e+01
1.655900000000000105e+01 1.580400000000000027e+01
1.122799999999999976e+01 1.084299999999999997e+01
1.436999999999999922e+01 1.378999999999999915e+01
1.526799999999999891e+01 1.468699999999999939e+01
1.419400000000000084e+01 1.362100000000000044e+01
1.642200000000000060e+01 1.551500000000000057e+01
1.372100000000000009e+01 1.334099999999999930e+01
1.647299999999999898e+01 1.562299999999999933e+01
1.479999999999999893e+01 1.428299999999999947e+01
1.419099999999999895e+01 1.364899999999999913e+01
1.545199999999999996e+01 1.468999999999999950e+01
1.439599999999999902e+01 1.375999999999999979e+01
1.492900000000000027e+01 1.414300000000000068e+01
1.593999999999999950e+01 1.503599999999999959e+01
1.622299999999999898e+01 1.556199999999999939e+01
1.496400000000000041e+01 1.433000000000000007e+01
1.548099999999999987e+01 1.488799999999999990e+01
1.463500000000000156e+01 1.407900000000000063e+01
1.578699999999999903e+01 1.515399999999999991e+01
1.667800000000000082e+01 1.597600000000000087e+01
1.529599999999999937e+01 1.476099999999999923e+01
1.513400000000000034e+01 1.459399999999999942e+01
1.378000000000000114e+01 1.335100000000000087e+01
1.631899999999999906e+01 1.555000000000000071e+01
1.384299999999999997e+01 1.335800000000000054e+01
1.668500000000000227e+01 1.602400000000000091e+01
1.322500000000000142e+01 1.278400000000000070e+01
1.687899999999999778e+01 1.596299999999999919e+01
1.640399999999999991e+01 1.502899999999999991e+01
1.655499999999999972e+01 1.575500000000000078e+01
1.142099999999999937e+01 1.098199999999999932e+01
1.477000000000000135e+01 1.424200000000000088e+01
1.572700000000000031e+01 1.510599999999999987e+01
1.462999999999999901e+01 1.417099999999999937e+01
1.406000000000000050e+01 1.321100000000000030e+01
1.425499999999999901e+01 1.377399999999999913e+01
1.577599999999999980e+01 1.495800000000000018e+01
1.625300000000000011e+01 1.539199999999999946e+01
1.640899999999999892e+01 1.583399999999999963e+01
1.686800000000000210e+01 1.610600000000000165e+01
1.425399999999999956e+01 1.355400000000000027e+01
1.541200000000000081e+01 1.462100000000000044e+01
1.580900000000000105e+01 1.496100000000000030e+01
1.628999999999999915e+01 1.535699999999999932e+01
