ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,bp_rp,teff_val,lum_val
290.8420426006612,43.45452756564582,0.4298250636589061,0.0528739418345699,-0.37157309920370696,-9.362953073961105,16.69906,17.098253,182.6762,16.13959,183.43776,0.95866394,5362.0,0.8753178
290.97235443553745,43.644637858705735,0.37496807341119315,0.48914034897000713,-3.442317385331272,-6.206749755218036,16.86085,17.102018,155.20166,16.248056,259.01422,0.85396194,5683.5,
290.6458395476887,43.63915374445461,0.21522531852791285,0.018392464923249675,-0.978354503256347,-4.637557436368515,13.862432,14.417644,759.50366,13.175926,1347.1913,1.2417173,4943.0,51.251015
290.6781830391631,43.517026288908724,0.5860858425353823,0.05929244037161663,-4.923708944995588,-10.021403856813265,16.9754,17.383999,87.43718,16.410925,204.30772,0.97307396,5390.0,0.36372793
291.0815060895459,43.53535358584288,0.1204056987261546,0.05375586975829263,-1.1413425036646627,-2.7408115267009387,16.277325,16.74025,211.03561,15.659802,466.6719,1.0804472,5038.795,
290.93052031230746,43.29239050677504,1.614541098035271,0.02108208162998384,2.7563617124027213,3.8497308895846043,12.060839,12.273313,783.5754,11.71533,1410.2295,0.55798244,6909.75,4.200768
290.52061021342945,43.452958254569246,0.6023806717404759,0.035721124564395336,-1.088385630138402,-7.372532615307156,16.056381,16.477602,206.62912,15.479886,463.1445,0.99771595,5334.6665,0.8083944
290.5237794451269,43.45189079423461,0.8668803062108767,0.01663369745758836,-4.898194426677726,-13.722643449773038,14.301098,14.630688,872.41797,13.811966,1402.1782,0.8187218,5805.25,1.8826646
290.8502130124763,43.33607767183968,1.0782310476171346,0.015810130643864714,-8.80996659631531,-5.049174238222694,14.160958,14.515303,723.38446,13.648597,1307.2004,0.8667059,5756.5,1.3887156
290.89744114058425,43.803886064149545,0.20282745232307403,0.0411649582483883,-5.467328371427192,-3.464408554041061,16.02424,16.52911,273.61618,15.363881,460.09137,1.1652288,4883.525,
290.53530601069036,43.443426127526436,1.0837557714165442,0.029858109963830853,-3.81619192562623,-20.649666274647075,15.633083,16.095861,139.83032,14.959635,535.65826,1.1362267,4923.33,0.3975403
291.11816903233586,43.54904937553592,0.22560103121018582,0.025847182943780644,-3.614974425078281,-5.226093207182547,15.017872,15.535183,425.73547,14.343119,1488.7775,1.1920643,4883.665,16.325712
290.7246653962256,43.44577718687342,-0.12165903975890943,0.12850494634119214,-4.230931359924446,-3.0986877990788146,15.71033,16.040714,322.7788,15.057669,553.88367,0.9830456,5354.0,
290.59255877255583,43.66963386964062,1.0144080539708085,0.05723963553539921,-4.778767317054367,-3.5797207880855533,16.161945,16.624975,105.7625,15.4793625,174.38387,1.1456127,4891.82,0.28093946
290.85197854245484,43.428543899140166,0.9779084930441062,0.020992259303400176,2.4716283207025946,1.6469201081952565,14.995837,15.3602705,394.21698,14.411394,235.87424,0.9488764,5338.21,0.81429577
290.8503891707756,43.7647604781222,0.5016750796768958,0.07283724495104005,-2.131543900038911,-3.358943075460272,16.696142,17.026587,86.4068,16.18301,164.80742,0.84357643,5610.1333,
290.8113163389939,43.468952694908076,0.14032355416855785,0.025807439416540835,-0.8183249506612038,-5.597429906446662,14.244683,14.364849,637.06866,14.012716,625.51825,0.3521328,8114.1226,
290.9324684616414,43.511727015960055,1.065566704883086,0.014775187853427005,3.3915067887854216,1.4724499553052786,13.29799,13.541605,885.01917,12.900325,993.57574,0.6412802,6528.0,3.0795002
290.86452209694886,43.64009293262592,0.30513789625256754,0.016936805648372886,-1.1784243263506329,-8.232535682235,13.130695,13.771389,804.1641,12.385136,903.2839,1.3862534,4759.54,52.496635
290.75669637318475,43.750880203040076,0.8513757259347458,0.02754352232394266,8.540157986211598,10.52617480612026,14.778617,15.141949,409.97186,14.241036,366.88293,0.9009123,5591.1523,1.2767805
290.77125079880864,43.67640335452579,2.613933750348928,0.020045277462652514,-1.97913411020606,1.4600827956670024,13.979878,14.491592,389.14276,13.333106,505.71414,1.1584864,4953.435,0.31108087
290.52744721123094,43.44473438773885,0.4705844911778042,0.04228761246994881,-5.560870206250415,-3.911746336539802,16.446941,16.827421,321.78052,15.90217,363.42035,0.925251,5426.263,0.9139958
290.71929517268563,43.79346407569558,0.8773578941123082,0.051188544162872066,-4.161476934745677,-10.281742037870227,16.134846,16.645718,85.99043,15.491642,406.23608,1.1540756,4925.8,0.3818821
290.88300646700634,43.56134381118852,0.1483971691457558,0.08136950315979566,-3.16103180801474,-6.1328517278192525,16.91965,17.2283,81.80748,16.425207,145.65616,0.80309296,5974.25,
291.08511556970615,43.875516639886996,0.7355656728706342,0.044964310653903855,6.523842723704029,1.6389160320351288,16.527548,17.004507,253.6564,15.90209,348.91287,1.102417,4944.0,0.3767895
291.1087985423983,43.53184896311159,0.5232103125767597,0.07615146108448059,-5.747697848977062,-8.273817575502878,16.904219,17.385153,72.76451,16.263325,259.0189,1.1218281,4969.0,
290.8920156949753,43.30135314238766,1.0474358961086474,0.042777190971724006,-3.9512378469355,-15.190160741282934,16.35488,16.92944,149.50995,15.645177,436.5394,1.2842627,5041.0,0.21328801
290.8019735902935,43.45949270373982,0.5283843965149252,0.028668483088024208,-8.153870860626643,-12.105267105135857,15.592794,15.955055,277.5945,15.06093,550.051,0.894125,5612.1,1.5631912
290.71177882850145,43.27738392675078,0.5294696436812206,0.05476882237842509,1.5374176213789152,-2.5575958944383377,16.775528,17.219162,205.80836,16.175596,258.06958,1.0435658,5316.0,0.54090047
290.9977693776189,43.44487425133249,0.5290550064996349,0.0633037464993207,-2.9454837452715634,-5.98787046261302,16.860268,17.276642,163.99612,16.260576,166.22418,1.0160656,5202.8047,0.5096084
290.48103947894367,43.496190535901746,1.0311446641454707,0.03694611711434511,-4.250233038219622,-4.394248446468266,16.075268,16.604658,247.97691,15.406974,440.72537,1.1976843,4958.0,0.28987688
291.1778176333105,43.69050744930428,0.06813239410197121,0.06177500125098211,-3.5560797890950226,-4.887138875542146,16.720413,16.966642,186.68158,16.318207,228.89403,0.6484356,6501.6665,
291.087137934881,43.395483310023195,0.974470595391207,0.042506822390123274,-1.4453228401933904,-0.9864688273252011,16.210655,16.759747,196.96828,15.514521,351.74448,1.2452259,5043.6797,0.28127825
291.038291949772,43.882684982614755,0.1911266819966024,0.012938791684998167,-2.151665408033378,-6.195777469171192,13.248252,14.057431,561.4833,12.379403,1173.771,1.6780281,4117.5864,158.75102
291.2472950628502,43.62326113584773,0.605086664149399,0.04455854789356022,4.605008643751575,-4.632744385557467,15.747005,16.119457,181.44525,15.20809,478.62,0.9113674,5436.0,1.0521482
291.0421702733486,43.572504238622884,0.524785542960006,0.06944078110086677,-2.5619071004973923,-8.00865527132775,16.95684,17.370552,135.41301,16.368677,166.23427,1.0018749,5196.7803,0.4743206
290.6286032274887,43.658921950213156,0.18173071574024147,0.05387554028139515,-2.7120328725663376,-3.4195937626231294,16.40247,16.749847,217.9341,15.901141,211.973,0.84870625,5792.6665,
290.9105424654102,43.37330115212673,0.4671475705675108,0.015328367569527004,-5.056228144110536,-8.129696181628153,13.870775,14.384624,658.7814,13.214275,757.6406,1.1703482,4977.25,10.711673
290.91406224254115,43.81885268717618,3.5960878060428296,0.5302366972823589,-4.353519964311075,-8.083770333585608,17.021381,17.217255,92.612206,15.757333,121.30533,1.4599218,5143.45,
290.6569551394223,43.851359447126185,0.6958778255464042,0.023258442873810712,-5.444395170100214,7.615223057804343,14.796333,15.066849,376.9921,14.360359,888.33875,0.70648956,6378.4053,1.8183907
291.181332197073,43.51608453810194,0.6638481828016537,0.09865921609529199,-3.6824236097065843,-7.276878711571908,16.159378,16.548338,151.43317,15.537711,416.84387,1.0106268,5310.285,
290.94483000233197,43.31872440858841,0.2173589841117335,0.06289228132081356,-4.275842783250442,-7.699224045623617,16.988094,17.401373,110.77704,16.399725,214.30875,1.001648,5174.9,
290.54446697131453,43.890453509643635,,,,,17.085732,17.319677,140.99307,16.375053,175.91306,0.94462395,,
290.89945138907956,43.565640022103686,0.18035072851599157,0.06313316554425655,-1.0061884782518664,-6.3623649602420365,16.769444,17.135044,172.14438,16.22064,171.18588,0.9144039,5358.0,
290.58217857453593,43.614108593603575,0.5430765646966625,0.1424325453627146,-5.5471198421204875,-1.5859672426111917,15.515126,15.823927,388.09915,15.029025,468.9796,0.79490185,5964.75,
290.71755754312755,43.70673697546729,2.4805254995042114,0.04498342873368501,3.321329182428399,-20.297429263099623,16.120237,16.993765,179.64432,15.2053385,383.0845,1.7884264,3937.6226,0.07493528
290.8873816058813,43.304969331226644,0.16999472754449635,0.03894129633688553,-2.114681987701223,-7.041857272858412,16.265234,16.795946,162.41098,15.592,418.58655,1.2039461,4895.7524,
291.04346937959025,43.46103030916918,0.2565010920965142,0.036883244583267416,-1.4845118196144715,-3.210176968863335,15.888876,16.05893,67.98583,15.389286,90.16634,0.6696434,6544.945,
290.7619650885125,43.52247325545957,3.9252406613471393,0.03986962638173266,-13.04382235136777,-17.202736564347113,11.498774,11.844734,1101.4164,11.003002,1326.5677,0.841732,5756.0,1.2167238
291.0215022704921,43.77824535515572,0.5303362427116195,0.13243057704821837,1.2335238869963434,-6.398902433470592,17.388573,17.212233,30.861023,16.22715,28.484917,0.9850826,,
290.7329243918653,43.55641377539127,2.1507864334153353,0.04129833337780859,0.5991626756481132,-4.247907935165786,16.237238,17.132833,87.9246,15.291764,313.6484,1.8410692,3946.6667,0.08894564
290.84022087393464,43.66232918173102,0.4237457102090483,0.03557445244865417,-0.4563353869023963,-5.1311508768250516,15.443052,15.807171,339.87946,14.929458,506.43445,0.8777132,5616.7427,2.7888815
290.97605590546465,43.30065462977653,0.14898401394613253,0.07159686846706227,-3.5402817165522973,-6.045095275381639,17.171839,17.46454,105.50193,16.696194,216.35431,0.7683468,,
290.49683970207457,43.49089236574979,1.0382659773913756,0.018154427944989615,3.8015603029008065,-3.9339561656675928,14.468837,14.866702,157.72339,13.910964,195.07549,0.95573807,5374.6665,1.1682299
291.1755560449733,43.45891319073636,0.30341895460204193,0.05095456782692495,-3.4867069517520575,-6.076158501330013,16.480667,16.852499,124.85381,15.936862,328.9601,0.915637,5426.5,
290.9746295545817,43.492944061682714,0.12749743524420845,0.05154490454101402,-3.6264543230321453,-6.278046738559173,16.619598,17.108253,124.26069,15.949228,315.63586,1.1590252,5011.985,
291.17727683280975,43.69186953770343,1.0847947315726412,0.03404637854981168,-3.6446786356553167,-7.311388837710634,15.665335,16.149235,234.37584,15.0312605,814.40784,1.1179743,4955.2134,0.38230276
290.85551718954423,43.336065534366945,0.36868031355842623,0.03996300552031072,-2.04838098997084,-4.605071246567142,16.29513,16.596931,260.9174,15.817053,321.3513,0.7798786,6078.6665,1.6390212
291.028883215702,43.5839999409773,-0.20794511637809585,0.14661199509582093,-2.545478945876015,-7.279159182688478,16.21848,16.032085,25.782076,15.481737,47.449677,0.5503483,5286.9,
290.6757953244967,43.30590700965321,0.33996269391011147,0.05030691254796539,-0.4515881368150657,-4.517155056669893,16.776377,17.185244,122.857475,16.21017,249.22389,0.97507286,5352.75,
291.04598021305935,43.56842614646042,0.3677863264534922,0.02567206734009778,-1.3698526333890437,-3.2199656085814317,12.336986,12.933715,873.07404,11.625787,1395.3624,1.3079281,4859.3965,73.01507
291.2499490650485,43.62313153520639,0.9075166693848988,0.0298730177767627,2.414872437672627,-5.472548871975634,14.595125,14.955097,763.24054,14.070217,813.8744,0.88488007,5798.69,1.310802
291.1857243375331,43.450651911926016,0.3609776195432403,0.027463721725425123,-1.4886689914932487,-6.03389445452633,15.25726,15.6160145,417.0926,14.724998,683.34766,0.891016,5555.08,4.5850673
291.02861061953325,43.913039849206335,0.7532313550642021,0.1083201279893084,1.2130630965071945,-6.117725091312492,17.440445,17.429583,22.2288,16.435799,23.18344,0.99378395,,
290.9960950480333,43.4695832977761,0.17307290626101035,0.041885140250794047,-6.1760298608682875,-3.2589991783913925,16.265142,16.784502,126.46484,15.585961,422.86835,1.1985407,4903.5,
290.7911827818493,43.472955095201044,0.16453464314774388,0.0173192287903344,-1.795795631770961,-8.61090776276288,14.355372,14.886106,429.84753,13.681292,974.5854,1.204814,4892.6665,56.371708
290.44030883905026,43.54727505691574,0.2659829529113937,0.05266931683901851,-3.266822461652695,1.9805082651260317,16.699474,17.028593,158.94989,16.201015,359.53842,0.8275776,5796.0,
290.66276375490827,43.534046279501226,-0.16802251442930252,0.18202281540376833,-2.144356270108403,-6.48537520775654,16.860575,17.331234,133.25772,16.208345,234.6096,1.1228886,5032.3335,
291.24983615712534,43.443297134131285,0.7143703843985103,0.04034755231403014,0.3993362652534742,-1.8017938459654,16.156193,16.61717,235.84796,15.545152,546.80133,1.0720186,5021.0303,0.5528958
290.8758794297922,43.80629635310693,0.4774967839477362,0.04182198590220728,4.87989495673496,-9.056207929656596,16.050072,16.472574,382.8009,15.45758,358.14172,1.0149946,5276.22,1.3045996
290.7988559907539,43.384142085559176,1.5480568398050067,0.014703388002156753,5.4745164179884735,18.769312318779473,13.984381,14.360049,662.97125,13.451938,938.6745,0.9081116,5456.0,0.81324637
291.051022009085,43.84832601621736,1.9535230282496094,0.016098764895994246,4.109268895295598,31.31645292712876,14.044164,14.437279,621.2701,13.496098,1350.4833,0.9411812,5435.0,0.4844633
291.0345385781545,43.5766329402091,0.6125562015270825,0.025395887295789985,0.9383279393569095,-7.993653671093148,14.8540535,15.219361,374.11374,14.325092,774.8327,0.894269,5586.195,2.3018656
290.83095710248193,43.35133824480117,2.1173028220297745,0.03795521980866355,-34.66068568670128,-48.21276756516625,16.166441,16.909336,137.96953,15.325356,511.8589,1.5839806,4387.0,
291.11870748354437,43.70754283542997,0.4718025687159738,0.06427878593898756,-2.9438231696441153,-3.599853024129001,16.81857,17.22828,115.025,16.255417,195.4271,0.97286224,5321.0,0.6542838
290.6699395597441,43.88635126513748,0.2366086880489878,0.04049637588492674,-1.053620952180958,-7.292739985643292,16.030632,16.377867,330.61987,15.509434,402.9852,0.868433,5647.6997,
291.17918622566725,43.74059557037843,0.15314853077892282,0.021380043789414098,-2.7784926829472467,-7.869222464243053,13.863271,14.408578,729.1749,13.181693,1373.0144,1.2268848,4993.09,
290.55347869145834,43.618720291859184,0.589481773732094,0.02990882214011568,3.193971606467204,-2.2295034687889985,14.6704645,14.999368,534.24915,14.176438,1017.36145,0.8229294,5815.75,2.8956215
291.0293582691294,43.47820744332453,0.634514185343155,0.024813368115936974,-0.5144278088409358,-2.0611983713427264,14.823221,15.135608,425.8416,14.345233,1190.431,0.79037476,5848.6665,2.1672668
290.96734383961444,43.57471540942972,0.25598104207231454,0.039949798192901016,-3.369602167090229,-6.892397221946219,15.777422,16.277452,337.2053,15.132248,557.00323,1.1452045,4970.25,
290.5561571924295,43.43105831319754,0.8105572470950941,0.04418757623742922,-6.542777436053121,-7.0181056288070955,16.571592,17.009115,313.64368,15.977579,405.92087,1.0315361,5133.75,0.2865873
290.92026106521985,43.36585049503805,0.42584687138027255,0.050297422506730166,-6.892314335527053,-8.850383464832023,16.644783,16.998585,116.74776,16.095922,229.66678,0.9026623,5395.2676,0.9336022
290.92851252965465,43.53413398322226,0.9158154506516919,0.057491329160726135,-6.472499637761013,-7.729299489715069,16.765,17.359922,143.40149,16.03131,267.3787,1.3286133,4780.19,0.20378819
290.9920326944686,43.470898936774816,0.8921903060937169,0.01644702326568425,-0.04698249904864671,-3.28209163940563,14.033457,14.322743,566.1901,13.5881605,807.2523,0.7345829,6262.0,2.2372313
290.7529211917455,43.43085257165532,0.6194908903123668,0.06247177284005398,-0.7098565508648993,-3.6663550870747654,17.019249,17.418638,151.36865,16.439419,221.30507,0.97921944,5195.5664,0.3214318
290.7397546104803,43.31680969936101,0.35775401953266917,0.03119973290387519,-0.07998415695815408,-5.137391833007573,15.956861,16.303032,410.80695,15.430886,392.19812,0.87214565,5530.0,2.4565609
290.91456396903874,43.54723854864459,0.5022920738996934,0.06510062092622698,-9.792434352480804,-10.630184765902971,16.866283,17.340666,145.50375,16.240412,217.66348,1.100254,4991.4062,0.58518696
290.6810351153021,43.61159646984631,0.5052546505556365,0.024574227646007817,-0.1586829297016159,-14.771677478966291,15.049905,15.4127,551.99677,14.5242405,698.2377,0.8884592,5798.69,2.781723
290.94282622358816,43.66357464943321,-0.003651925500261667,0.052132248351253144,-3.1846883843697134,-2.478718572504736,16.428009,17.017918,128.88322,15.6967745,393.6793,1.3211432,4803.3535,
290.5156738235387,43.46848115293059,0.21874717080483475,0.04699641469762625,-3.080620903137813,-5.004433799423447,16.631922,16.99202,123.53202,16.10141,302.4955,0.89060974,5692.0,
290.8604170174965,43.32205646897616,0.9702876242576114,0.022609907260020847,0.2205660236291882,-6.7713807942059425,12.8401985,13.169902,786.8617,12.355533,1566.1051,0.8143692,5821.6665,5.7655787
291.0702489202018,43.83742512117363,0.3061260088523513,0.054336707362287885,-0.20017932505320324,-4.87315421249351,16.786816,17.176268,187.76175,16.25986,271.0337,0.91640854,5406.2,
290.7045682273172,43.56411523526712,0.10055789321177316,0.013327658460273473,-2.420924813218538,-3.7610149250002367,13.375352,14.101189,683.95184,12.560463,1039.0387,1.5407257,4391.5,
290.6946888584342,43.57124409059572,0.3065870590998165,0.030894022174185437,1.509617558074602,-2.3275774964192655,15.698202,16.248322,251.6068,15.007448,632.19617,1.2408733,4925.8765,4.675466
290.7552543118144,43.699133463140065,0.32278255153572716,0.019002189923287723,-5.5293255339269765,-8.777350755491884,13.974942,14.651836,418.8767,13.200692,851.7884,1.4511442,4748.0,21.631735
290.9240411197037,43.35255896659109,0.2571697337952033,0.06604505452190064,-3.336748125964919,-1.6656846590762195,16.988123,17.47484,100.41105,16.317068,192.43108,1.1577721,5001.15,
290.9651902585565,43.49715269838213,0.6169550071738676,0.04490301872126305,-0.8023632942406689,-7.496769966432277,16.34535,16.796036,140.2444,15.732112,277.08954,1.0639238,5177.8867,0.6046246
290.7210433272453,43.46285642225504,0.9633046785620093,0.020313538590431293,-4.679740727435537,-12.976940749970321,14.983029,15.323066,689.5109,14.476848,648.3184,0.8462181,5790.5,0.81426954
290.9386724004974,43.52319071344004,0.9344564077883332,0.01640032685316142,3.5094501437395045,-2.3185154200127185,13.832325,14.13985,734.55383,13.366744,1220.9601,0.7731056,5688.715,2.5140944
290.88305838722965,43.302576960699696,0.45425785630274124,0.05531734328795729,-0.8675677234853398,-2.595527034281663,16.837479,17.243914,156.08519,16.270943,262.23776,0.97297096,5357.0,0.6903269
291.024734897408,43.58185121880758,0.43288019001891065,0.05838305243559651,-6.586137910847508,-6.2839377742562545,16.597267,16.994368,157.2148,16.02194,318.2951,0.97242737,5324.0,0.95256805
290.9933648500224,43.468677314055604,0.8502378191506245,0.015238630365552782,0.1105599435720942,-3.1884850662664235,13.028209,13.291126,735.3529,12.61394,1433.6481,0.677186,6388.0,6.2069416
290.8485016376826,43.61335234884495,0.8044967977743503,0.02150474659419981,-5.092693743194521,-11.6140743756187,14.342287,14.636475,431.29794,13.8819275,581.34784,0.7545471,6509.5,2.064917
290.71965764862085,43.464480470434225,0.30413966719290736,0.043634694584444675,-1.7100799828352247,-6.224568745808236,16.52479,16.890093,195.4008,15.986684,326.00293,0.903409,5592.0,
291.1130264845265,43.53375585341376,0.25858851497174573,0.07356520995606881,-0.5097603386014171,-5.825946774859414,17.076118,17.497896,80.94521,16.459114,205.23001,1.0387821,,
291.17596139954685,43.48411279965553,0.21916216141949021,0.07323135321411475,-4.472939096616755,-4.352775487365542,17.162758,17.49146,109.59665,16.662243,201.62901,0.8292179,,
290.7686523016188,43.50518989487393,0.40072922095048163,0.03870888095817271,-1.273757382662707,-9.38070525615815,16.121927,16.457014,275.03622,15.6293545,421.85477,0.8276596,5814.0,1.6460347
290.9134550987473,43.69544543145936,1.9888775031726194,0.025690669195300914,-0.35359527035775407,-8.975188771909673,14.954901,15.544254,435.64606,14.239838,586.62823,1.3044167,5014.0,0.21599033
290.8340168665853,43.700371108230335,1.7608876034690777,0.22574934680370912,0.8401368619757645,-8.840356463473988,16.60356,17.314047,92.7198,15.715482,191.60146,1.5985651,4278.0,0.07783083
291.21716025660294,43.6615769653533,0.1782222267170807,0.06891457373622858,-3.878881774807247,-3.2373578218732586,16.960629,17.314623,108.71691,16.428688,158.4475,0.8859348,5565.8335,
290.88559379777115,43.574451795552136,0.631700547017496,0.07471234720505557,1.2128242661657556,-10.17889825809047,16.993986,17.490118,73.996315,16.326532,265.80103,1.1635857,4875.0,0.338095
290.9759473833356,43.46409443068221,0.5967744779867357,0.05376027020952077,-5.7679015679542776,-9.543967076010688,16.715626,17.188131,117.27548,16.07198,243.483,1.1161518,4995.5,0.4758419
290.4246374989486,43.56168808919011,0.6357506891724224,0.033811463614665735,0.11734196378921657,-6.2585583390296495,15.818743,16.21389,288.10464,15.267667,454.1924,0.94622326,5369.5,0.8992705
290.4763649864599,43.452724632177095,0.29290624370936214,0.05986723499232011,-3.371031518899905,-3.6823487865280544,16.975933,17.399652,268.24966,16.392248,181.79579,1.0074043,5328.3335,
291.1281010485684,43.77694914169737,4.459570801824448,0.04414828010817482,52.69579528940534,9.605849381704338,14.672037,15.544378,465.71738,13.747685,862.6673,1.7966928,3933.0867,0.088266976
290.7993861840072,43.3849325258098,0.8039420087097134,0.06015504720556355,-2.9784788912780296,-14.50999025537542,16.88996,17.274742,48.724552,16.119366,87.84199,1.1553764,4920.0,0.22719073
291.0893495824834,43.816815658533116,0.42898332357938657,0.045861648104006704,-4.067631754781901,-3.811772529496636,16.403631,16.742765,284.5918,15.914498,269.69962,0.8282671,5801.75,1.1088831
290.81381202934455,43.36503739336768,-0.05920179137167793,0.10052823860773703,-3.4736659078328085,-7.521901138614725,15.716614,16.100975,329.93982,15.094621,477.8903,1.0063543,5296.3335,
290.527660317176,43.42975738572516,2.0554023865929705,0.012486173986477223,7.225261921326311,4.858403751451489,13.12289,13.456104,917.9018,12.632657,1477.5562,0.8234472,5816.59,0.9905992
290.9248847026722,43.68442355811501,0.3716072446106343,0.03999095281027357,-3.8795631764248073,-10.287597606022276,15.864453,16.349382,316.49695,15.230626,413.01685,1.1187563,4972.91,2.7011354
291.1373383850691,43.71177581624233,0.27434048617519885,0.1299131149534296,0.4964945284853086,8.331223336401543,15.023106,15.375509,548.1231,14.49564,774.62415,0.87986946,5659.81,
291.05904072485157,43.41305241050414,0.3127448304452988,0.03876969127131309,-0.47491868883055666,-5.326199455100337,16.056702,16.398666,211.64777,15.555741,462.94003,0.8429251,5776.0,2.876261
291.07612368584245,43.5314693897172,0.3537012353755818,0.04102556973203898,-4.3697451141665775,-3.717937602310728,16.050741,16.421104,197.48225,15.507576,517.0501,0.91352844,5418.61,2.332444
290.5875117407902,43.59025453783951,0.35591344408356973,0.07010587638087175,-0.27628384177460696,-4.236318823835992,17.057934,17.406528,135.28848,16.518166,318.68234,0.8883629,5447.84,
290.71204915491705,43.25861980600075,1.8090432475032314,0.01973512738960029,6.023205568450933,-5.752392034060017,12.082001,12.31276,996.5199,11.711289,1800.1511,0.60147095,6731.6665,3.2755306
290.7101438984713,43.33004340932475,0.2899022559336345,0.0356836042826846,-2.4347685823889287,-7.258149826358255,16.08096,16.305616,184.96117,15.6972685,381.72366,0.6083479,7031.0,3.219347
290.9029430018534,43.3701376038733,0.28961628897785757,0.056734848043747094,-5.692648477411142,-10.235947521451244,16.920551,17.2913,132.72337,16.36655,220.97371,0.9247494,5353.533,
290.7291344809803,43.456244541046324,0.11758910235409543,0.02408085817259714,-2.175112290755849,-5.41006096598508,15.296881,15.91781,560.6089,14.553543,844.8298,1.3642673,4767.4766,
290.692456745266,43.4858411386029,0.9420148113483807,0.014832731029478786,8.258376586713219,8.401268840465265,13.67762,13.957346,891.44995,13.242273,1052.2277,0.71507263,6222.75,2.7872179
290.884566677509,43.38874881837668,1.2435312891944896,0.01748115783828239,11.221541915893726,-8.81682243367212,14.285898,14.660269,673.0112,13.746302,811.1359,0.91396713,5435.3335,0.956917
290.84259875501596,43.6167961739138,0.47130313435085897,0.02985901534436419,0.6812693087316947,3.070446889836966,15.437871,15.99932,494.52615,14.745585,556.3189,1.2537346,5096.0,2.425106
291.22092029238195,43.657515990119265,0.24733718274381591,0.03231007042636427,-4.329259264468291,-4.8945211192368525,15.556757,15.878994,335.7686,15.067386,629.5272,0.8116083,5782.0,
290.87180317907246,43.266050980673306,0.8159968390026111,0.04415628855347154,-1.816722963857518,-13.035101096924768,16.325506,16.829288,176.98135,15.672857,385.96878,1.1564312,4972.5,0.36640063
290.73394739200154,43.80199287042106,0.351582032123886,0.06314706610927891,-2.0773039713866215,-1.397076340765119,16.823647,17.251024,128.61028,16.250996,284.23514,1.0000286,5338.3335,
290.9267681023239,43.763673624414835,0.3564722556233265,0.04656006894269711,-4.294586652106065,-10.708298230875926,16.189169,16.516281,232.69041,15.698263,337.0516,0.81801796,5771.0,1.9602162
290.5056185393372,43.45042129714126,0.6078927606410135,0.05556957718163899,-5.048102774311743,7.7113461712271025,16.928976,17.423193,130.47021,16.292921,335.75018,1.1302719,4980.0,0.37806416
290.91772289195706,43.362622079011935,0.4576573082130036,0.04585822483287222,-2.5185285768766867,-6.815992270816375,16.432966,16.821373,130.15306,15.7843075,153.2782,1.0370655,5136.0864,1.0209694
290.9544438014229,43.73650991486435,0.489482139671644,0.05107580388710923,-4.919086786230052,-4.020829678446445,16.325647,16.695148,260.83633,15.799104,176.61768,0.89604473,5549.3867,0.9326261
290.7193550685505,43.78399448301752,0.328713265040745,0.06437088765252601,-6.101576422656066,-13.068113882216197,16.54995,16.93202,182.27281,16.011732,248.52258,0.9202881,5432.0,
291.17982547419416,43.468102019442966,0.23403511856610212,0.015325682302598209,-5.609255478590191,-8.75467641552903,13.281118,13.894773,536.40924,12.548805,1603.2529,1.3459673,4920.62,74.430305
291.1458193650346,43.50194327224467,0.364551686195599,0.07016829182304198,-0.19917495728494694,-3.1708233575034885,17.115658,17.475386,145.55064,16.591417,187.2882,0.88396835,,
290.5673005193577,43.716061651482086,,,,,16.4044,17.132542,152.31914,15.445037,340.06033,1.6875048,4283.0,
290.8640391228674,43.59653670215288,0.29780041226439574,0.07617478417907722,-1.2330150487669145,-0.9318250647774371,17.085207,17.455889,101.30246,16.532368,146.49332,0.92352104,,
291.19317832710533,43.47508673897644,0.8930572364292262,0.02003802054972484,-2.148538794898771,-4.874143071510492,14.234415,14.532504,634.0448,13.7726145,559.81793,0.7598896,5672.776,1.902902
290.6032840461905,43.66541434965945,2.4950647250753937,0.03159782823804815,8.709848544719176,11.393090369729736,11.250252,11.499422,787.2424,10.865592,1378.0685,0.6338301,6442.0195,3.7048388
290.8914866232636,43.38767423016072,0.54910671497846,0.03410901563479559,1.9970610685534165,4.125700995709841,15.874571,16.228945,239.64362,15.346554,428.80682,0.882391,5735.0,1.1063375
290.5552202507354,43.40118142492447,0.5132228782391167,0.04142113983647063,-4.397337494654991,-7.144371931108777,16.421925,16.841394,242.10083,15.851731,460.35193,0.9896631,5337.0,0.79506284
290.71948225279647,43.789291720192736,0.7053294204824081,0.03299143700448223,3.2589061270142348,-1.8978397691590778,15.352235,15.77,292.24127,14.780147,519.54895,0.98985386,5333.0,1.1280693
290.58396232202307,43.69913139322626,0.4770929935303046,0.02512496174144827,-0.532575262265349,-5.720487550634359,14.686639,15.056295,257.83136,14.157612,592.38666,0.89868355,5475.5,4.474815
290.89599943942034,43.70818423223421,2.410023667867037,0.0342722887352018,3.497317306489739,-16.215919927391163,15.685143,16.497646,198.094,14.803127,358.84402,1.694519,4163.25,0.10301822
290.87967624884874,43.370313965237905,,,,,16.175331,16.413483,191.46844,15.500841,353.86346,0.9126415,5485.0,
